Capacity,Voltage
61.895861773565336, 2.882825310969408
61.623649757959555, 2.8808421108100055
61.4194564395821, 2.8808668116146476
61.07931721120963, 2.8728434413600157
60.94318833229133, 2.8728599085631106
60.71630686742749, 2.872887353901602
60.4440948518217, 2.8709041537421998
59.92226748263487, 2.8709672780207303
59.4685045529072, 2.8710221686977135
59.19629253730141, 2.8690389685383106
58.94672292595119, 2.869069158410652
58.697153314600975, 2.8690993482829925
58.22070223838691, 2.869156983493825
57.94835299608867, 2.8732221870311996
57.67609523825206, 2.8732551214373894
57.51741543953984, 2.867225929477556
57.24524916616487, 2.863226594752561
57.063652509812165, 2.8672808201545394
56.79134900974473, 2.869329889126322
56.473760701166185, 2.8673521780346176
56.17895202353564, 2.8613394532778793
55.99744685164458, 2.861361409548673
55.74792298252518, 2.859375464855421
